post_text,label
"偶尔也会想摆烂，会说谁想被困就被困吧，但可不可以不是我。
但横竖都躲不过这一劫，命该如此吧。
没人会甘心，所以尝试好好生活，也是对生活的一种热爱吧。

最近尝试了中医，针灸+每天早晚两幅药，能感觉到服用五年西药的副作用在慢慢瓦解，便秘+嗜睡的情况都在肉眼可见的好转。
周围人和自己观察下来，皮肤状况是有变好的。
顺便说一下西药可以治标不治本，疗效迅速但是雀食伤肝伤身体。而且抑郁前期有可能无法有效维持中医治疗，所以我觉得最有效的治疗方法，是先下西药，一直到可以达到痊愈的那个指标。(指可以维持正常生活)
这时候可以停药，(注意:有反复不算痊愈。一般恢复期都会有反复，需要稳定一段时间。)
然后停药就可以找一位靠谱的中医(最好有名声的那种，周围人推荐知名度比较高的。)
不然有可能是骗子。",1
这辈子攒了好多话，能说之时，不愿多说，想说之时，又已说不得。,0
我决定换个医生救我……,0
我的猫宝宝快不行了,0
想死 又是哭了一晚上 又哭又笑 疯疯癫癫 我这种人活着干什么,2
送到了病区，护士医生和我都很高兴，一支支笔都是我的爱啊哈哈哈哈,0
有没有人和我一样把奥氮平当增肥药吃的，我是强迫症单吃抗抑郁药效果不好就加了奥氮平，感觉也不管用，断断续续吃了两三次了，吃了胖了好多！,0
我到底在难受什么 比我苦的人多了去了,0
感觉现在我的状态就是一个有抑郁症的精神病……（晕）,1
今年到现在我还没死呢，今年事非常多也白花了好多家人的钱，感觉上天都在告诉我应该去死了，但是虽然这样说我此时此刻却没有一点动的想法，我想烂在床上，躺死,1
有点累了，期中考试平时很顺利的操作，结果考试的时候卡住了，感觉挂科了，昨天学校有人跳楼了知道后感觉很难受，晚上也睡不着了，今天回家听到句，带我去就拜神我就会变乖，听完突然就崩溃了，全身发抖好崩溃，这个世界是疯了吗,0
"没得过的永远不懂
我从不相信感同身受
大多人的无所谓无知令我绝望
我想我好了我一定要去拯救
确实有这种疾病 不能有偏见和歧视",0
其实也不是讨厌学习，只是讨厌学校，其实学校里的老师和同学并不算是让我特别为难，但我仍然恐惧上学，恐惧那种压力带来的环境，恐惧充满未知数的未来，如果有下辈子我真的想变成一只猫,0
平时交流会转向悲观耽不知道怎么安抚她才好，想问问我这么回答会不会刺激到她或者让她难过,0
好累我还在努力煎熬的生活啊,0
神经衰弱一半就因为鬼图不打码吓得,0
"现在吃的是舍曲林，鲁拉西酮，拉莫三嗪，还有劳拉
但是最近老是出现那种激动混合着兴奋，我不知道是不是双向，可笑的是我希望是，我希望我更严重一点，希望我再也好不起来，我希望我现在就去死",2
今年一整年似乎都没有精神支柱,0
为什么一躺下就出现窒息感，好像非得起来走来走去才能逃脱那种状态,0
所有人都要你长大要你成熟要你懂事，但是我真的只想把自己当成孩子，我不想长大，我想要被宠着爱着……,0
24年第一次又败给了躯体，恶心感又来了。吃的东西又全都吐出来了，吃药真的有用吗 放过我吧我明明很开心了为什么躯体还在不断的折磨我 重庆·长旭大牛串串(弹子石店),1
戒不掉抖音了，好想死,0
我想看雪，可惜广东没有雪,0
19年12月初得过肺炎，治俩星期，幸好不是新冠，要不然我就死掉了，因为刚开始那会没得医。想了一下我在那时候死掉会错过什么，好像也没差哈哈,0
早上醒来莫名的好焦虑心跳加快,0
打算把这荒谬离谱的一生写成一本小说，结局就是死亡，太痛苦了，我的眼泪已经哭干了，我可以吃不饱，穿不暖，但我想要好多爱,1
"大家都是人
我一个灵魂
脱离了肉体
在街上晃荡
格格不入！
真是太显眼
我飘飘荡荡
大家斜眼看
实在抱歉！
躯体失踪了
我也找不到
散布寻物帖
无人应答。
磕磕绊绊飘
迷迷糊糊找
看到她了吗
我大声喊！
人们漠视我
没有耳朵啊
我挥舞着手
眼睛也瞎！
倘若有能力
要看看心里
是否钢铁？",1
喜报！！！！！那个不理我的亲友刚才和我打了两个小时多的语音 然后她当中突然和我发消息说要不要和她谈恋爱,0
快要过年了,0
我一直在问我自己为什么❓,0
想有一个好朋友,0
难过了两个冬天...,1
周末两天，日夜颠倒的生活，一个小时后要起床上班。晚安。,0
B站上有一个专门给抑郁症讲笑话的视频，大家可以去看看。评论区也很好玩儿。,0
总是恍惚觉得妈妈会不要我，多少次梦里的内容不是和妈妈吵架就是和妈妈分离被妈妈嫌弃，乍然惊醒，整个人被吓得连气都喘不上来。,0
"嗯…认识了好几个同城的同担
虽然都是同担但都有不同的遭遇
有的上技校的 有的跟我一样自学备考的各种各样
是我平时的面具戴得有点重么
一来就是好几个人同时问我要不要一起去跨年

同意了这个就得拒绝那个 其中有一个人因为这个原因已经不回我话了😇
感觉我像脚踏几只船一样😇救命",0
这天聊得好累、有些话说出来就像拿了根针往我心里扎一样，却自以为的是在关心我。,0
有没有互关的宝贝 😁,0
问一下家人们，我现在吃舍曲林和拉莫三嗪，能不能吃那个拜耳小蓝片的痛经药呀怕乱吃吃出问题,1
Merry Christmas!☃️🎄🎊,0
吓死了 发个朋友圈忘记屏蔽室友了啊啊啊 忘记她有我那个号了 救命,0
早安各位，今天大家也超可爱！,0
宝宝们，我这里下雪了（第一个告诉你下雪的人，一定很爱你吧。如果没有，那我就是第一个告诉你的）,0
"到死都不会原谅…
存在过的伤害不会忘记更不可能消失只会一遍一遍的反复折磨着我
提醒我",1
一晃又是新的一年，距离断药还有不到十天了，这一年被这个病折腾的不轻，一个月多月的幻觉，怀疑世界的真实性，然后是意识清醒了，行动却变得缓慢，本来就很胖又一下胖了三十斤，尝试各种减肥却又反弹变得更胖…还有原本只需要每天睡七八个小时，现在必须睡够十二小时才有精力…这一切终于要结束了,1
宝宝们我好怕自己发病越怕越那个 有没有什么方法,0
不想上学不想上学啊啊啊啊啊啊为什么我接受不了学校啊啊啊啊崩溃,0
为什么最后怕恐高的人跳了搂，怕海的人跳了海，怕疼的人割了腕，你说，他们是想开了 还是没想开…… 大同·浑源,0
本来就胸口痛，现在又感冒打喷嚏咳嗽，咳得我两边肋骨也痛，现在呼吸一下就整个上半身痛。。。。,0
不可,0
犯病了,0
躺床上睡不着尝试复盘我这一年多是怎么度过的，结果发现自己有好几个月的记忆是丢失状态，就是连大概做了什么都完全没印象，不是朦胧的淡忘感，而是一堵石墙抵在我面前……大脑的保护机制实在是太强大了,0
想问下有没有朋友对某种东西上瘾性加重的，目前对酒精和糖有一定程度上的成瘾，最近几天断糖断酒，有些戒断反应。,0
看的医生很久没号了，这阵子一直没吃药断药，感觉又回到八月份。这种不上班还要被工作破事整压抑的感觉，真令人窒息。,1
从来没有一个人考虑过我一个孕妇的感受，活的太累了，难受的要命,0
"大家好 我是今天确诊的中度抑郁 轻度焦虑。
医生给我开了阿美宁 这个药在治抑郁症里算是什么程度的药？？吃这个药我的情况是算轻还是中等，有人知道吗",2
如果活不下去，给自己造一个信仰,0
姐弟俩的睡觉姿势一模一样,0
有还没睡的吗,0
别人都能走出来为什么我还在恐惧,0
好好好 家没了,0
真的可以吗😔,0
你说的这些让我觉得 我什么都是错的 我的存在本身就是个错误 别人不理解我的感受 连你也不理解,1
希望熬过高考病就会好,0
新年快乐，希望新的一年大家都开开心心，健康顺利！,0
我是个没有昨天记忆的人，完全想不起来,0
又被网上的垃圾人身攻击了，还说我无语,0
布南色林圣诞树，下面是氯硝西泮。,1
实在不想再吃药,0
这b学谁爱上谁上 反正我不上了,0
这些天看了很多重生救赎的小说，女主开朗美丽，可是小说不是现实，也没人能救得了我,1
熬不住了,0
太牛了、、早上七点的闹钟一直响到八点，喹硫平能把我死死钉在床上，完全起不来。,1
坐着躺在床上都难受,0
满脑子都是前途，偶尔烦躁但能调整，就很棒！继续加油抑郁症,0
感觉没有力气，头晕 ，一直睡觉，昨天睡了一天，不喜欢自己这样但是又不知道该怎么办,0
"我不懂，我不懂我到底有没有病，我崩溃，我想亖，我想跳楼，我想自刎，但我不舍得爸妈，所以我只能薅自己头发，挠自己。我想摔东西，但害怕爸妈听到担心，我只能忍着呢，忍到身体会突然像触电一样，我想哭.但也不敢大声，也只能忍，忍到现在我都不知道该怎么描述我目前的身体状况.我想一直蜷缩着.我不敢平躺.我害怕.我不知道我在害怕什么

但我有时候也不这样.我有很多话.我很爱笑.我感觉我的未来就在眼前.我开心我快乐.我没有任何我刚刚所说的所有情况.我不失眠嗜睡.我也不暴饮暴食.甚至没有躯体化

我不懂.我如果有病为什么我有将近长达半年的开心快乐时光.我不懂.我如果没病.我为什么现如今这么痛苦.

我不懂.我为什么有那么多想说想发泄的话想对爸爸妈妈说.但当我看到她们的时候就闭上了嘴.我不想憋着.但我貌似做不到说出来",2
好难过，好难过啊，我是个很多余的人吧，只要多接触一下，就会觉得我烦吧，只要离开我，任何人都能得到解脱吧，明明知道的，我明明知道的，可是我冷静不下来，算了吧，都放弃吧，只剩我一个就好啦，心烦的要命，静不下来也睡不着，再坚持一下，明天就去医院了，再坚持一下！,1
